Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,17:47,02:30,08h 43m,925,37 Seats available,,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,05:30,06h 30m,729,20 Seats available,,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),21:50,05:10,07h 20m,495,17 Seats available,,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),11:35,19:30,07h 55m,599,13 Seats available,,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:30,04:30,07h 00m,599,28 Seats available,,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 1265,Ordinary 3+2 Non AC Seater,08:10,16:30,08h 20m,450,36 Seats available,,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
HRTC - 127,Himsuta AC Seater Volvo/Scania 2+2,15:40,22:00,06h 20m,784,31 Seats available,,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
HRTC - 573,Himmani Deluxe 2+2 Non AC Seater,19:40,02:00,06h 20m,503,21 Seats available,,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,04:40,06h 30m,784,33 Seats available,,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Chandigarh Transport Undertaking (CTU) - 165943,HVAC Seater (2+3),10:45,17:45,07h 00m,536.2,46 Seats available,,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),00:55,05:50,04h 55m,418,7 Seats available,,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Laxmi holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),01:30,07:25,05h 55m,499,22 Seats available,,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),01:05,06:40,05h 35m,760,12 Seats available,,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,05:30,05h 40m,799,32 Seats available,,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),02:35,08:10,05h 35m,640,12 Seats available,,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),01:45,07:30,05h 45m,630,6 Seats available,,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),02:30,08:30,06h 00m,630,7 Seats available,,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
New Walia Travels,Volvo 9600 A/C Semi Sleeper (2+2),01:20,06:35,05h 15m,499,19 Seats available,,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
New Walia Travels,Volvo 9600 A/C Semi Sleeper (2+2),01:20,06:30,05h 10m,499,19 Seats available,,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala
HRTC - 1136,Ordinary 3+2 Non AC Seater,05:45,11:50,06h 05m,390,37 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 906,Ordinary 3+2 Non AC Seater,06:00,12:15,06h 15m,395,37 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 110,Himsuta AC Seater Volvo/Scania 2+2,07:40,14:40,07h 00m,715,34 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 1138,Ordinary 3+2 Non AC Seater,07:40,14:15,06h 35m,390,37 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 923,Ordinary 3+2 Non AC Seater,08:00,13:35,05h 35m,390,28 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 1108,Ordinary 3+2 Non AC Seater,09:05,16:30,07h 25m,410,37 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 89,Himsuta AC Seater Volvo/Scania 2+2,10:00,15:15,05h 15m,715,30 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 926,Ordinary 3+2 Non AC Seater,10:15,18:05,07h 50m,408,36 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 1125,Ordinary 3+2 Non AC Seater,10:30,18:10,07h 40m,390,37 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 1118,Ordinary 3+2 Non AC Seater,11:10,17:30,06h 20m,396,37 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 915,Ordinary 3+2 Non AC Seater,11:30,18:15,06h 45m,410,36 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 1113,Ordinary 3+2 Non AC Seater,11:50,18:25,06h 35m,390,37 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 90,Himsuta AC Seater Volvo/Scania 2+2,12:40,19:15,06h 35m,715,30 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 954,Ordinary 3+2 Non AC Seater,13:25,19:41,06h 16m,420,35 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 1151,Ordinary 3+2 Non AC Seater,14:00,22:40,08h 40m,390,37 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 967,Ordinary 3+2 Non AC Seater,15:00,22:10,07h 10m,390,37 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 912,Ordinary 3+2 Non AC Seater,15:40,23:10,07h 30m,420,37 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 911,Ordinary 3+2 Non AC Seater,16:15,23:20,07h 05m,420,37 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 653,A/C Executive (2+3),17:05,23:00,05h 55m,452,44 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 1104,Ordinary 3+2 Non AC Seater,17:20,00:20,07h 00m,390,37 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Laxmi holidays,VE A/C Semi Sleeper (2+2),19:05,23:55,04h 50m,699,40 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:40,00:30,05h 50m,550,38 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,00:55,04h 50m,514,15 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,02:35,04h 50m,499,43 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:10,02:35,04h 25m,565,38 Seats available,,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh
HRTC - 711,Himmani Deluxe 2+2 Non AC Seater,06:00,15:30,09h 30m,612,21 Seats available,,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
HRTC - 812,Ordinary 3+2 Non AC Seater,09:20,19:30,10h 10m,556,34 Seats available,,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
HRTC - 710,Himmani Deluxe 2+2 Non AC Seater,18:20,04:30,10h 10m,641,27 Seats available,,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
HRTC - 726,Ordinary 3+2 Non AC Seater,19:20,04:30,09h 10m,583,27 Seats available,,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
HRTC - 2100718,Ordinary 3+2 Non AC Seater,20:30,04:30,08h 00m,583,37 Seats available,,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:10,09h 10m,963,32 Seats available,,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
HRTC - 718,Ordinary 3+2 Non AC Seater,21:30,06:35,09h 05m,583,36 Seats available,,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
KRISHNA TRANSPORT SHIMLA,NON A/C Seater Push Back (2+2),08:30,17:15,08h 45m,666,14 Seats available,,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
HRTC - 545,Ordinary 3+2 Non AC Seater,00:20,08:00,07h 40m,477,31 Seats available,,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 306245,Ordinary 3+2 Non AC Seater,04:40,12:20,07h 40m,477,37 Seats available,,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 1506,Himsuta AC Seater Volvo/Scania 2+2,08:50,15:30,06h 40m,820,25 Seats available,,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 508,A/C Executive (2+3),12:00,19:15,07h 15m,507,40 Seats available,,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 1519,Himsuta AC Seater Volvo/Scania 2+2,14:15,22:04,07h 49m,841,29 Seats available,,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 2030250,Ordinary 3+2 Non AC Seater,16:30,21:38,05h 08m,467,37 Seats available,,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 516,Ordinary 3+2 Non AC Seater,18:10,01:30,07h 20m,482,25 Seats available,,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 1507,Ordinary 3+2 Non AC Seater,18:40,01:50,07h 10m,488,37 Seats available,,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,19:30,04:00,08h 30m,860,28 Seats available,,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,05:00,07h 00m,820,11 Seats available,,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:35,04:25,04h 50m,827,27 Seats available,,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,04:15,05h 25m,799,35 Seats available,,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:45,05:00,05h 15m,799,36 Seats available,,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),04:50,10:45,05h 55m,1024,14 Seats available,,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30,04:30,05h 00m,799,18 Seats available,,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 2100720,Ordinary 3+2 Non AC Seater,05:00,13:30,08h 30m,409,37 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 6,Himsuta AC Seater Volvo/Scania 2+2,06:45,15:00,08h 15m,741,26 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 592,A/C Executive (2+3),08:05,16:00,07h 55m,529,41 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 7,Himsuta AC Seater Volvo/Scania 2+2,09:25,17:00,07h 35m,741,26 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 551,A/C Executive (2+3),15:30,23:55,08h 25m,529,42 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 532,Ordinary 3+2 Non AC Seater,17:59,02:15,08h 16m,409,27 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 301,Ordinary 3+2 Non AC Seater,19:43,03:00,07h 17m,409,27 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 591,A/C Executive (2+3),21:00,05:50,08h 50m,529,18 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 8,Himsuta AC Seater Volvo/Scania 2+2,21:02,04:40,07h 38m,741,19 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 570,Ordinary 3+2 Non AC Seater,21:25,05:25,08h 00m,409,35 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 9,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:00,08h 00m,741,8 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 579,Ordinary 3+2 Non AC Seater,22:30,06:20,07h 50m,409,27 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 22,Himsuta AC Seater Volvo/Scania 2+2,23:00,06:50,07h 50m,741,9 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
HRTC - 564,Ordinary 3+2 Non AC Seater,23:40,07:40,08h 00m,409,34 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
RSRTC - 192344,Super Luxury Volvo AC Seater Pushback 2+2,03:00,12:13,09h 13m,925,37 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,06:45,07h 45m,1034,11 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:00,06:30,07h 30m,941,30 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35,06:20,07h 45m,1189,20 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,06:30,07h 00m,1199,28 Seats available,,Delhi to Solan,https://www.redbus.in/bus-tickets/delhi-to-solan
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05:10,05h 15m,499,36 Seats available,,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
Laxmi holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),01:30,06:55,05h 25m,499,22 Seats available,,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),00:55,05:10,04h 15m,418,9 Seats available,,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,04:50,05h 00m,799,37 Seats available,,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),02:35,07:30,04h 55m,640,12 Seats available,,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:20,05:00,05h 40m,499,44 Seats available,,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),02:30,07:30,05h 00m,630,7 Seats available,,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
New Walia Travels,Volvo 9600 A/C Semi Sleeper (2+2),01:20,05:35,04h 15m,499,19 Seats available,,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),01:50,06:10,04h 20m,500,29 Seats available,,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),01:45,06:45,05h 00m,630,5 Seats available,,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
HRTC - 6651,Ordinary 3+2 Non AC Seater,05:30,09:20,03h 50m,210,41 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 667,Ordinary 3+2 Non AC Seater,05:45,08:50,03h 05m,218,33 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 663,Ordinary 3+2 Non AC Seater,06:35,09:30,02h 55m,218,24 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 401269,Ordinary 3+2 Non AC Seater,07:40,10:30,02h 50m,218,29 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 887,Ordinary 3+2 Non AC Seater,08:00,11:00,03h 00m,218,24 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 401271,Ordinary 3+2 Non AC Seater,08:45,11:30,02h 45m,218,34 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 1567,Ordinary 3+2 Non AC Seater,09:00,11:50,02h 50m,218,38 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 430,Ordinary 3+2 Non AC Seater,09:25,16:40,07h 15m,268,27 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 1467,Ordinary 3+2 Non AC Seater,12:20,15:20,03h 00m,218,26 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 401260,Ordinary 3+2 Non AC Seater,14:30,19:00,04h 30m,240,37 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 401270,Ordinary 3+2 Non AC Seater,18:10,21:05,02h 55m,218,37 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 685,Ordinary 3+2 Non AC Seater,19:10,23:40,04h 30m,240,37 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 763,Ordinary 3+2 Non AC Seater,19:40,22:50,03h 10m,223,37 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 700,Himsuta AC Seater Volvo/Scania 2+2,20:00,23:30,03h 30m,459,34 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 750,A/C Executive (2+3),20:30,00:40,04h 10m,270,43 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 1107,Ordinary 3+2 Non AC Seater,20:30,23:20,02h 50m,218,36 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),23:30,03:10,03h 40m,570,34 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),22:50,01:30,02h 40m,570,22 Seats available,,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
